scene,object_name,object_id,symmetry,valid_points,pointnet_rot_deg,pointnet_trans_cm,final_rot_deg,final_trans_cm,icp_rot_improvement_deg,icp_trans_improvement_cm,icp_fitness,icp_rmse_cm,icp_quarter_turn_used,final_pass_5deg_1cm,rgb_path
2-14-14,rubiks_cube,52,z4|x4|y4,501,23.046188763739433,0.049324967,23.046188763739433,0.049324966967105865,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-14-14_color_kinect.png
2-2-13,e_toy_airplane,21,z2,143,22.06468193601877,0.42724487,22.06468193601877,0.4272448718547821,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-2-13_color_kinect.png
2-63-8,wood_block,58,z2|y2|x4,139,22.792121837809468,0.30610716,21.83340144469219,0.35818740227106644,0.9587203931172787,-0.05208023884180618,0.05626326963906582,0.15968432648536024,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-63-8_color_kinect.png
2-65-11,e_toy_airplane,21,z2,132,21.53387170742277,0.47626942,21.53387170742277,0.4762694239616394,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-65-11_color_kinect.png
2-13-3,pudding_box,51,z2|x2,184,25.775116040439535,0.14397204,21.023926316908856,0.7058540736219736,4.751189723530679,-0.5618820343992563,0.2200557103064067,0.1678083578047235,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-13-3_color_kinect.png
2-34-3,wood_block,58,z2|y2|x4,512,20.94241627212496,0.4924514,20.94241627212496,0.49245139956474304,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-34-3_color_kinect.png
2-80-6,sugar_box,55,z2|x2,338,18.86197490542707,0.25521392,18.86197490542707,0.2552139163017273,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-80-6_color_kinect.png
2-94-19,wood_block,58,z2|y2|x4,477,18.689777243661975,0.43869168,18.689777243661975,0.4386916756629944,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-94-19_color_kinect.png
2-2-6,gelatin_box,30,z2|x2,494,18.430425084592702,0.2574352,18.430425084592702,0.2574352025985718,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-2-6_color_kinect.png
1-88-8,gelatin_box,30,z2|x2,408,17.924405363818316,0.5324375,17.924405363818316,0.5324375033378601,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-88-8_color_kinect.png
2-94-19,mustard_bottle,42,z2,464,17.45743558081887,1.5239552,17.45743558081887,1.523955225944519,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-94-19_color_kinect.png
1-42-6,pudding_box,51,z2|x2,104,17.06900480493256,0.685823,17.329778306379282,0.5793883920170486,-0.26077350144672096,0.10643463130219577,0.07242339832869081,0.18292098905204235,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-42-6_color_kinect.png
1-44-19,cracker_box,14,z2|x2,121,15.921447220792155,0.72472227,16.513335714998966,0.6424072711571862,-0.5918884942068114,0.08231499504001838,0.16447368421052633,0.1684721643614047,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-44-19_color_kinect.png
2-68-12,jenga,35,z2|x2,722,16.319150232817833,0.42535847,16.319150232817833,0.42535847425460815,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-68-12_color_kinect.png
2-7-8,mustard_bottle,42,z2,1021,16.05188437585054,0.60085726,16.05188437585054,0.6008572578430176,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-7-8_color_kinect.png
2-78-13,sugar_box,55,z2|x2,224,10.703384678437668,0.724687,15.778339831652222,1.1268081495497395,-5.074955153214553,-0.40212116930224195,0.22935779816513763,0.17276883549914937,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-78-13_color_kinect.png
2-4-5,bleach_cleanser,8,z2,1274,15.442486971324573,0.6381873,15.442486971324573,0.6381872892379761,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-4-5_color_kinect.png
2-64-20,e_toy_airplane,21,z2,139,15.280246249130505,0.18874839,15.280246249130505,0.18874838948249817,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-64-20_color_kinect.png
2-63-13,sugar_box,55,z2|x2,322,14.944040690967563,0.28045684,14.944040690967563,0.2804568409919739,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-63-13_color_kinect.png
2-63-8,e_toy_airplane,21,z2,129,14.742299194727304,0.44593602,14.742299194727304,0.44593602418899536,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-63-8_color_kinect.png
2-10-19,e_lego_duplo,20,z2,105,6.455976987750219,0.7524043,14.447562762149829,0.6912163699626639,-7.99158577439961,0.06118790259364104,0.06234413965087282,0.17682965282227453,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-10-19_color_kinect.png
2-2-13,sugar_box,55,z2|x2,350,13.600087306738008,0.028024262,13.600087306738008,0.028024261817336082,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-2-13_color_kinect.png
2-38-4,gelatin_box,30,z2|x2,220,13.521039657589842,0.90264493,13.521039657589842,0.90264493227005,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-38-4_color_kinect.png
