scene,object_name,object_id,symmetry,valid_points,pointnet_rot_deg,pointnet_trans_cm,final_rot_deg,final_trans_cm,icp_rot_improvement_deg,icp_trans_improvement_cm,icp_fitness,icp_rmse_cm,icp_quarter_turn_used,final_pass_5deg_1cm,rgb_path
2-90-11,mustard_bottle,42,z2,979,103.84064824281513,1.6496161,103.84064824281513,1.6496161222457886,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-90-11_color_kinect.png
2-6-3,mustard_bottle,42,z2,1078,103.54447142355217,2.1618588,103.54447142355217,2.1618587970733643,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-6-3_color_kinect.png
2-60-7,foam_brick,26,z2|x4|y2,369,89.6398997029706,0.53068435,89.6398997029706,0.5306843519210815,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-60-7_color_kinect.png
2-72-13,sugar_box,55,z2|x2,85,88.48036204467405,1.5983324,88.48036204467405,1.598332405090332,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-72-13_color_kinect.png
2-26-13,gelatin_box,30,z2|x2,530,87.84180582900494,0.98031217,87.84180582900494,0.980312168598175,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-26-13_color_kinect.png
2-13-3,tuna_fish_can,57,zinf|x2,144,87.05770136313694,0.7462892,87.05770136313694,0.7462891936302185,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-13-3_color_kinect.png
2-34-3,master_chef_can,39,zinf|x2,369,86.91446054464433,0.1083861,86.91446054464433,0.1083860993385315,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-34-3_color_kinect.png
2-6-3,bleach_cleanser,8,z2,1537,86.13488364182659,2.0421245,86.13488364182659,2.0421245098114014,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-6-3_color_kinect.png
1-51-4,tomato_soup_can,56,zinf|x2,736,85.80895815896832,0.34334022,85.80895815896832,0.3433402180671692,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-51-4_color_kinect.png
2-7-8,tuna_fish_can,57,zinf|x2,73,84.88002446010209,0.533366,84.88002446010209,0.5333660244941711,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-7-8_color_kinect.png
2-77-11,mustard_bottle,42,z2,1141,84.13902366744966,2.0660245,84.13902366744966,2.0660245418548584,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-77-11_color_kinect.png
2-93-13,master_chef_can,39,zinf|x2,374,83.55923773102374,0.28473473,83.55923773102374,0.28473472595214844,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-93-13_color_kinect.png
2-94-3,wood_block,58,z2|y2|x4,178,75.10742762115062,1.8226184,79.38685553625028,2.2306423052681192,-4.27942791509966,-0.4080239399803385,0.029723991507430998,0.14118298810909044,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-94-3_color_kinect.png
2-7-10,sugar_box,55,z2|x2,135,76.38441552724896,3.0769472,76.38441552724896,3.0769472122192383,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-7-10_color_kinect.png
1-56-10,pudding_box,51,z2|x2,74,79.90976785707645,1.4361455,75.334394876614,1.4080392275977438,4.575372980462447,0.02810631645438022,0.09749303621169916,0.16796538907289524,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-56-10_color_kinect.png
2-22-1,pudding_box,51,z2|x2,200,81.0306072045682,0.9462933,74.0321475270453,0.8150682490969917,6.998459677522902,0.13122504533278734,0.07520891364902507,0.1725694816421883,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-22-1_color_kinect.png
2-26-13,pudding_box,51,z2|x2,157,79.32716036096836,1.1903777,73.83640312791069,1.500385441438329,5.490757233057678,-0.3100077291885732,0.06406685236768803,0.12021229955749202,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-26-13_color_kinect.png
2-11-3,tuna_fish_can,57,zinf|x2,138,78.17531955117354,0.8141544,70.0978819461082,0.7584473557848139,8.077437605065342,0.055707030735571816,0.12077294685990338,0.16269131657047772,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-11-3_color_kinect.png
1-97-1,tomato_soup_can,56,zinf|x2,705,61.54681353425746,0.5986253,61.54681353425746,0.5986253023147583,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-97-1_color_kinect.png
2-7-18,e_toy_airplane,21,z2,136,50.073669765197465,1.3244948,50.073669765197465,1.3244948387145996,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-7-18_color_kinect.png
2-19-6,mustard_bottle,42,z2,919,47.106712724512725,0.3193559,47.106712724512725,0.31935590505599976,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-19-6_color_kinect.png
2-77-11,gelatin_box,30,z2|x2,126,40.367852039560866,1.5158131,40.367852039560866,1.5158131122589111,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-77-11_color_kinect.png
2-35-10,mustard_bottle,42,z2,338,30.520887371017047,1.1966039,38.20203562029061,1.4513397993329236,-7.681148249273562,-0.25473590509921995,0.03502879078694818,0.18199486960162692,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-35-10_color_kinect.png
2-59-12,mustard_bottle,42,z2,1071,23.236338986146173,0.06669806,22.201040475036095,0.110399550910091,1.0352985111100779,-0.04370149147043188,0.15499040307101727,0.1779117084580667,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-59-12_color_kinect.png
2-13-3,c_toy_airplane,13,zinf,56,14.787379104996297,0.84910786,18.16127256530151,1.086915192957724,-3.3738934603052115,-0.23780733143886423,0.10025706940874037,0.1730122663723238,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-13-3_color_kinect.png
1-42-6,pudding_box,51,z2|x2,104,16.10960347860496,0.8452868,16.542250084215546,0.6299321223659218,-0.43264660561058577,0.21535466419032212,0.14484679665738162,0.16825820837028133,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-42-6_color_kinect.png
2-4-5,e_toy_airplane,21,z2,54,9.282167292532462,0.35258242,15.690939351197843,0.2312813671528022,-6.408772058665381,0.1213010577262719,0.13592233009708737,0.18043076923670026,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-4-5_color_kinect.png
2-93-1,wood_block,58,z2|y2|x4,551,14.985088513477196,0.16978651,14.985088513477196,0.1697865128517151,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-93-1_color_kinect.png
2-46-0,tuna_fish_can,57,zinf|x2,100,14.565924826571065,0.36995387,14.565924826571065,0.36995387077331543,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-46-0_color_kinect.png
1-72-15,master_chef_can,39,zinf|x2,212,10.388784040155635,0.75361955,14.405527869341746,0.5786868320586124,-4.016743829186112,0.174932719600018,0.0698005698005698,0.17705318045664342,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-72-15_color_kinect.png
2-86-18,pudding_box,51,z2|x2,68,11.794618921977865,0.16829331,14.216002060675702,0.40601973073972214,-2.4213831386978377,-0.23772641854775894,0.0947075208913649,0.16875121885235175,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-86-18_color_kinect.png
2-6-14,e_lego_duplo,20,z2,89,13.562487755236313,0.6912843,13.562487755236313,0.6912842988967896,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-6-14_color_kinect.png
2-82-14,b_lego_duplo,5,z4,72,12.01452259044543,0.3666861,12.01452259044543,0.3666861057281494,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-82-14_color_kinect.png
2-6-14,e_toy_airplane,21,z2,130,11.054458550775228,0.10599989,11.054458550775228,0.1059998869895935,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-6-14_color_kinect.png
2-93-13,tuna_fish_can,57,zinf|x2,67,10.823802453061324,0.10637492,10.823802453061324,0.10637491941452026,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-93-13_color_kinect.png
2-7-18,gelatin_box,30,z2|x2,64,8.418012523340154,0.7066836,8.418012523340154,0.7066835761070251,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-7-18_color_kinect.png
2-47-11,potted_meat_can,48,z2|x2,464,8.254385447976926,0.5900325,8.254385447976926,0.5900325179100037,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-47-11_color_kinect.png
2-51-3,foam_brick,26,z2|x4|y2,117,8.167042324500805,0.3684459,8.167042324500805,0.36844590306282043,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-51-3_color_kinect.png
1-62-18,cracker_box,14,z2|x2,80,8.666295660817262,0.72061706,8.160873639206185,0.7303782487904666,0.5054220216110767,-0.009761192897522308,0.13157894736842105,0.16171401249187603,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-62-18_color_kinect.png
2-10-19,e_toy_airplane,21,z2,117,8.045363985938847,0.121754386,8.045363985938847,0.12175438553094864,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-10-19_color_kinect.png
2-26-15,master_chef_can,39,zinf|x2,219,7.215031478608647,0.6073625,7.7049695190134795,0.5740668999394131,-0.4899380404048328,0.033295608834390644,0.10398860398860399,0.1760219340507307,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-26-15_color_kinect.png
2-7-10,e_toy_airplane,21,z2,129,7.559056192250562,0.08998104,7.559056192250562,0.08998104184865952,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-7-10_color_kinect.png
2-8-18,e_toy_airplane,21,z2,117,2.2556744986405435,0.07823954,7.405328161955191,0.07191329403630556,-5.149653663314648,0.006326243739210952,0.275974025974026,0.16185456421320693,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-8-18_color_kinect.png
2-90-11,e_lego_duplo,20,z2,253,3.9150906938958334,0.116343625,7.147300131163258,0.2001166187023721,-3.232209437267424,-0.08377299381252148,0.19950124688279303,0.16639068556886694,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-90-11_color_kinect.png
2-91-1,bleach_cleanser,8,z2,1600,2.3877103919241365,0.3786762,7.054868031498895,1.248361792698486,-4.667157639574759,-0.8696855868249966,0.20474452554744527,0.17666888930752278,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-91-1_color_kinect.png
1-44-19,cracker_box,14,z2|x2,121,6.967100280367745,0.15953107,6.967100280367745,0.15953107178211212,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-44-19_color_kinect.png
2-93-13,gelatin_box,30,z2|x2,73,6.948786019545828,2.7028751,6.948786019545828,2.7028751373291016,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-93-13_color_kinect.png
2-58-15,sugar_box,55,z2|x2,113,6.862419396975537,0.73287404,6.862419396975537,0.7328740358352661,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-58-15_color_kinect.png
2-70-5,e_toy_airplane,21,z2,113,6.838235682670984,0.110694066,6.838235682670984,0.11069406569004059,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-70-5_color_kinect.png
2-13-10,cracker_box,14,z2|x2,184,1.7023709551279924,0.046682913,6.7484433450205215,0.14530563973644647,-5.0460723898925295,-0.09862272688010607,0.34210526315789475,0.16342638552939187,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-13-10_color_kinect.png
2-49-11,cracker_box,14,z2|x2,175,1.8460210630222114,0.1712166,6.520633647314883,0.14253212620944689,-4.674612584292671,0.02868448088436415,0.3881578947368421,0.16879861472641194,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-49-11_color_kinect.png
2-54-15,bleach_cleanser,8,z2,1131,6.416342364692232,0.18512659,6.416342364692232,0.18512658774852753,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-54-15_color_kinect.png
2-78-13,sugar_box,55,z2|x2,224,8.475128513025464,0.3215932,6.246094165678148,0.3905481683295481,2.2290343473473158,-0.06895497312958165,0.23486238532110093,0.15646980803992405,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-78-13_color_kinect.png
2-4-10,cracker_box,14,z2|x2,100,5.437183148800988,0.3764271,6.236475991989598,0.2927818505983286,-0.7992928431886099,0.08364526341152856,0.19407894736842105,0.17475076588357272,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-4-10_color_kinect.png
2-2-13,e_lego_duplo,20,z2,134,6.231491301531614,2.238582,6.231491301531614,2.238581895828247,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-2-13_color_kinect.png
2-51-3,sugar_box,55,z2|x2,139,9.222092469000964,0.5819971,6.220116720618515,0.46073810333640397,3.001975748382449,0.12125899320213973,0.14862385321100918,0.1663641111907446,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-51-3_color_kinect.png
2-70-3,sugar_box,55,z2|x2,95,4.184232186073056,1.4673331,6.1760233889963025,1.3511045051060022,-1.9917912029232463,0.1162285732783972,0.029357798165137616,0.1282228388403971,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-70-3_color_kinect.png
2-69-10,a_lego_duplo,1,z2,150,6.1162564641856845,0.17496984,6.1162564641856845,0.1749698370695114,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-69-10_color_kinect.png
2-68-12,e_toy_airplane,21,z2,133,6.2025871971730355,0.119153015,6.09935134678321,0.11972191118605557,0.10323585038982586,-0.0005688958705228897,0.31921824104234525,0.16156649164603126,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-68-12_color_kinect.png
2-35-10,tuna_fish_can,57,zinf|x2,118,5.980824474871186,0.17433305,5.980824474871186,0.17433305084705353,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-35-10_color_kinect.png
2-70-3,e_toy_airplane,21,z2,123,4.72279056329346,0.06671069,5.883494792558506,0.07771991198937851,-1.160704229265046,-0.011009223815607608,0.31596091205211724,0.169185085200203,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-70-3_color_kinect.png
2-71-10,master_chef_can,39,zinf|x2,364,5.665190431011014,0.12820381,5.665190431011014,0.12820380926132202,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-71-10_color_kinect.png
2-82-14,wood_block,58,z2|y2|x4,137,5.567253108111573,2.9048133,5.567253108111573,2.904813289642334,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-82-14_color_kinect.png
1-32-1,pudding_box,51,z2|x2,155,1.5479027744444267,0.29531747,5.513913105567905,0.18300894034548226,-3.9660103311234787,0.112308530681892,0.28969359331476324,0.1671141830963145,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-32-1_color_kinect.png
2-58-15,cracker_box,14,z2|x2,157,1.4087778239367674,0.15284614,5.510292082500934,0.38403017998509964,-4.101514258564166,-0.23118403733544907,0.3059210526315789,0.16593206209298028,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-58-15_color_kinect.png
1-50-8,cracker_box,14,z2|x2,194,1.8082341872372258,0.18467277,5.447914077775432,0.1306112571493119,-3.6396798905382064,0.05406151573505699,0.4,0.168830383740546,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-50-8_color_kinect.png
1-22-20,sugar_box,55,z2|x2,317,1.552368740081168,0.268772,5.289739900771343,0.15940328833434914,-3.7373711606901745,0.10936871770050194,0.36095764272559855,0.15934546412369363,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-22-20_color_kinect.png
1-51-4,pudding_box,51,z2|x2,185,1.13334174190632,0.0693719,5.237547436844406,0.23368007238763205,-4.104205694938086,-0.1643081709350907,0.3871866295264624,0.16810263859207736,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-51-4_color_kinect.png
2-38-4,master_chef_can,39,zinf|x2,218,5.145207016163258,0.30980998,5.145207016163258,0.30980998277664185,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-38-4_color_kinect.png
2-63-11,e_toy_airplane,21,z2,126,3.97562486976035,0.04578638,5.024520530376295,0.05477532170431072,-1.048895660615945,-0.008988940936488457,0.3127035830618892,0.16606676854655375,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-63-11_color_kinect.png
1-45-15,master_chef_can,39,zinf|x2,354,5.010638094660307,0.2619186,5.010638094660307,0.2619186043739319,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-45-15_color_kinect.png
2-63-8,wood_block,58,z2|y2|x4,139,3.475545391276949,1.1789067,3.8109432102115317,1.1516116221977835,-0.33539781893458276,0.027295056955658925,0.058386411889596604,0.1773470103948021,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-63-8_color_kinect.png
2-52-12,jenga,35,z2|x2,190,3.340757813515369,1.4916984,3.340757813515369,1.4916983842849731,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-52-12_color_kinect.png
2-74-5,bleach_cleanser,8,z2,1364,2.550424551413297,1.0024151,2.550424551413297,1.0024150609970093,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-74-5_color_kinect.png
2-2-2,bleach_cleanser,8,z2,1068,2.3769187149207935,1.5264797,2.3769187149207935,1.526479721069336,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-2-2_color_kinect.png
2-4-10,e_lego_duplo,20,z2,139,2.2817512393755623,1.2415274,2.2817512393755623,1.2415274381637573,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-4-10_color_kinect.png
2-52-0,jenga,35,z2|x2,519,1.781146530748122,1.1921171,1.781146530748122,1.1921170949935913,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-52-0_color_kinect.png
2-73-20,potted_meat_can,48,z2|x2,248,1.6453921146507036,1.2384399,1.6453921146507036,1.238439917564392,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-73-20_color_kinect.png
2-93-9,jenga,35,z2|x2,441,0.8938035709685535,0.8406106,1.5968891284089777,1.0714952735905863,-0.7030855574404242,-0.2308846502309061,0.2532347504621072,0.16073116445816854,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-93-9_color_kinect.png
1-56-1,jenga,35,z2|x2,541,1.528348991858713,1.5118742,1.528348991858713,1.5118741989135742,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-56-1_color_kinect.png
1-20-8,pudding_box,51,z2|x2,172,3.1724347193842113,0.22678255,4.948679489194469,0.1637523042497311,-1.776244769810258,0.06303024119761844,0.3732590529247911,0.15212978374988095,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-20-8_color_kinect.png
2-34-3,pudding_box,51,z2|x2,200,1.5605664264693728,0.21499202,4.939197348345087,0.0955057100095022,-3.3786309218757142,0.11948630654437659,0.43175487465181056,0.15658509185039204,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-34-3_color_kinect.png
1-46-7,cracker_box,14,z2|x2,178,0.6007510129745239,0.077320054,4.915679763717824,0.11211255051776249,-4.3149287507433005,-0.03479249634429295,0.43278688524590164,0.15458811710562428,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-46-7_color_kinect.png
2-32-19,pudding_box,51,z2|x2,175,4.898940709571071,0.13189209,4.898940709571071,0.13189208507537842,0.0,0.0,0.0,0.0,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-32-19_color_kinect.png
2-7-8,cracker_box,14,z2|x2,156,2.922307055708862,0.07624128,4.895535804757283,0.2503608434110868,-1.9732287490484208,-0.17411956625282643,0.3355263157894737,0.16343678607989917,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-7-8_color_kinect.png
1-3-11,pudding_box,51,z2|x2,177,3.0613028598189405,0.1752649,4.861274696622321,0.1316552216944065,-1.7999718368033801,0.0436096732679043,0.34173669467787116,0.17024764664510972,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-3-11_color_kinect.png
1-34-8,tuna_fish_can,57,zinf|x2,132,4.827137317525769,0.055917125,4.827137317525769,0.055917125195264816,0.0,0.0,0.0,0.0,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-34-8_color_kinect.png
2-32-19,master_chef_can,39,zinf|x2,391,4.821037795937058,0.11415994,4.821037795937058,0.11415994167327881,0.0,0.0,0.0,0.0,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-32-19_color_kinect.png
2-10-19,master_chef_can,39,zinf|x2,113,3.633268698277273,0.3571554,4.770507501203039,0.12554075852841406,-1.1372388029257663,0.23161465390711755,0.09971509971509972,0.16938041891135944,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-10-19_color_kinect.png
1-8-1,pudding_box,51,z2|x2,165,5.238687423669256,0.21107258,4.765057965278528,0.4660444470951661,0.4736294583907279,-0.2549718680689439,0.325,0.16798979112607748,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-8-1_color_kinect.png
1-3-1,pudding_box,51,z2|x2,183,3.901888440923764,0.3022869,4.739055549467984,0.12168827519174984,-0.8371671085442194,0.1805986179375989,0.35,0.16914515823851864,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-3-1_color_kinect.png
2-93-13,pudding_box,51,z2|x2,151,5.980560113890592,0.28305745,4.73187629503107,0.17657488328917637,1.2486838188595213,0.10648256795899258,0.2590529247910863,0.17511542981516012,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-93-13_color_kinect.png
2-84-0,tuna_fish_can,57,zinf|x2,62,4.680635188612675,0.4274519,4.680635188612675,0.4274519085884094,0.0,0.0,0.0,0.0,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-84-0_color_kinect.png
2-58-15,foam_brick,26,z2|x4|y2,400,4.646912629904633,0.18714222,4.646912629904633,0.18714222311973572,0.0,0.0,0.0,0.0,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-58-15_color_kinect.png
2-60-7,bleach_cleanser,8,z2,1431,4.636069862308694,0.24927872,4.636069862308694,0.249278724193573,0.0,0.0,0.0,0.0,False,True,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-60-7_color_kinect.png
